drug,month,price_gbp
Sodium chloride 0.9% nebuliser liquid 2.5ml unit dose ampoules,2023-07,5.32
Sodium chloride 0.9% nebuliser liquid 2.5ml unit dose ampoules,2023-10,6.53
Sodium chloride 0.9% nebuliser liquid 2.5ml unit dose ampoules,2024-01,6.95
Sodium chloride 0.9% nebuliser liquid 2.5ml unit dose ampoules,2024-04,7.46
Sodium chloride 0.9% nebuliser liquid 2.5ml unit dose ampoules,2024-07,8.27
Sodium chloride 0.9% nebuliser liquid 2.5ml unit dose ampoules,2024-08,8.42
Sodium chloride 0.9% nebuliser liquid 2.5ml unit dose ampoules,2024-09,8.42
Sodium cromoglicate 2% eye drops,2021-01,12.22
Sodium cromoglicate 2% eye drops,2021-04,10.77
Sodium cromoglicate 2% eye drops,2021-07,10.11
Sodium cromoglicate 2% eye drops,2021-10,9.09
Sodium cromoglicate 2% eye drops,2022-01,7.23
Sodium cromoglicate 2% eye drops,2022-04,5.79
Sodium cromoglicate 2% eye drops,2022-07,5.47
Sodium cromoglicate 2% eye drops,2022-10,7.9
Sodium cromoglicate 2% eye drops,2022-12,8.25
Sodium cromoglicate 2% eye drops,2023-01,6.14
Sodium cromoglicate 2% eye drops,2023-04,2.23
Sodium cromoglicate 2% eye drops,2023-07,2.42
Sodium cromoglicate 2% eye drops,2023-10,2.25
Sodium cromoglicate 2% eye drops,2024-01,2.45
Sodium cromoglicate 2% eye drops,2024-04,4.71
Sodium cromoglicate 2% eye drops,2024-07,2.44
Sodium cromoglicate 2% eye drops,2024-08,2.37
Sodium cromoglicate 2% eye drops,2024-09,2.37
Sodium cromoglicate 2% eye drops,2024-10,2.5
Sodium cromoglicate 2% eye drops,2025-01,2.96
Sodium cromoglicate 2% eye drops,2025-04,3.6
Sodium cromoglicate 2% eye drops,2025-07,2.29
Sodium cromoglicate 2% eye drops,2025-09,2.29
Sodium cromoglicate 2% eye drops,2025-10,2.0
Sodium cromoglicate 2% eye drops,2026-01,2.08
Sodium fluoride 0.619% dental paste sugar free,2021-01,3.79
Sodium fluoride 0.619% dental paste sugar free,2021-04,4.08
Sodium fluoride 0.619% dental paste sugar free,2021-07,3.47
Sodium fluoride 0.619% dental paste sugar free,2021-10,3.27
Sodium fluoride 0.619% dental paste sugar free,2022-01,2.82
Sodium fluoride 0.619% dental paste sugar free,2022-04,2.8
Sodium fluoride 0.619% dental paste sugar free,2022-07,2.95
Sodium fluoride 0.619% dental paste sugar free,2022-10,3.04
Sodium fluoride 0.619% dental paste sugar free,2022-12,3.16
Sodium fluoride 0.619% dental paste sugar free,2023-01,3.29
Sodium fluoride 0.619% dental paste sugar free,2023-04,3.22
Sodium fluoride 0.619% dental paste sugar free,2023-07,3.03
Sodium fluoride 0.619% dental paste sugar free,2023-10,3.14
Sodium fluoride 0.619% dental paste sugar free,2024-01,3.11
Sodium fluoride 0.619% dental paste sugar free,2024-04,3.11
Sodium fluoride 0.619% dental paste sugar free,2024-07,3.12
Sodium fluoride 0.619% dental paste sugar free,2024-08,3.07
Sodium fluoride 0.619% dental paste sugar free,2024-09,3.07
Sodium fluoride 0.619% dental paste sugar free,2024-10,3.24
Sodium fluoride 0.619% dental paste sugar free,2025-01,2.74
Sodium fluoride 0.619% dental paste sugar free,2025-04,2.83
Sodium fluoride 0.619% dental paste sugar free,2025-07,2.85
Sodium fluoride 0.619% dental paste sugar free,2025-09,2.85
Sodium fluoride 0.619% dental paste sugar free,2025-10,1.93
Sodium fluoride 0.619% dental paste sugar free,2026-01,2.02
Sodium fluoride 1.1% dental paste sugar free,2021-01,7.19
Sodium fluoride 1.1% dental paste sugar free,2021-04,7.43
Sodium fluoride 1.1% dental paste sugar free,2021-07,6.43
Sodium fluoride 1.1% dental paste sugar free,2021-10,5.97
Sodium fluoride 1.1% dental paste sugar free,2022-01,5.16
Sodium fluoride 1.1% dental paste sugar free,2022-04,5.09
Sodium fluoride 1.1% dental paste sugar free,2022-07,5.47
Sodium fluoride 1.1% dental paste sugar free,2022-10,5.67
Sodium fluoride 1.1% dental paste sugar free,2022-12,5.91
Sodium fluoride 1.1% dental paste sugar free,2023-01,5.77
Sodium fluoride 1.1% dental paste sugar free,2023-04,5.73
Sodium fluoride 1.1% dental paste sugar free,2023-07,5.24
Sodium fluoride 1.1% dental paste sugar free,2023-10,5.4
Sodium fluoride 1.1% dental paste sugar free,2024-01,5.27
Sodium fluoride 1.1% dental paste sugar free,2024-04,5.36
Sodium fluoride 1.1% dental paste sugar free,2024-07,5.26
Sodium fluoride 1.1% dental paste sugar free,2024-08,5.3
Sodium fluoride 1.1% dental paste sugar free,2024-09,5.3
Sodium fluoride 1.1% dental paste sugar free,2024-10,5.53
Sodium fluoride 1.1% dental paste sugar free,2025-01,4.62
Sodium valproate 200mg gastro-resistant tablets,2021-01,6.54
Sodium valproate 200mg gastro-resistant tablets,2021-04,7.24
Sodium valproate 200mg gastro-resistant tablets,2021-07,5.72
Sodium valproate 200mg gastro-resistant tablets,2021-10,5.56
Sodium valproate 200mg gastro-resistant tablets,2022-01,4.83
Sodium valproate 200mg gastro-resistant tablets,2022-04,4.98
Sodium valproate 200mg gastro-resistant tablets,2022-07,5.32
Sodium valproate 200mg gastro-resistant tablets,2022-10,5.51
Sodium valproate 200mg gastro-resistant tablets,2022-12,5.74
Sodium valproate 200mg gastro-resistant tablets,2023-01,5.34
Sodium valproate 200mg gastro-resistant tablets,2023-04,5.44
Sodium valproate 200mg gastro-resistant tablets,2023-07,4.92
Sodium valproate 200mg gastro-resistant tablets,2023-10,4.85
Sodium valproate 200mg gastro-resistant tablets,2024-01,2.5
Sodium valproate 200mg gastro-resistant tablets,2024-04,2.66
Sodium valproate 200mg gastro-resistant tablets,2024-07,2.65
Sodium valproate 200mg gastro-resistant tablets,2024-08,2.58
Sodium valproate 200mg gastro-resistant tablets,2024-09,2.58
Sodium valproate 200mg gastro-resistant tablets,2024-10,2.57
Sodium valproate 200mg gastro-resistant tablets,2025-01,2.53
Sodium valproate 200mg gastro-resistant tablets,2025-04,2.67
Sodium valproate 200mg gastro-resistant tablets,2025-07,2.59
Sodium valproate 200mg gastro-resistant tablets,2025-09,2.59
Sodium valproate 200mg gastro-resistant tablets,2025-10,2.54
Sodium valproate 200mg/5ml oral solution sugar free,2021-01,10.3
Sodium valproate 200mg/5ml oral solution sugar free,2021-04,11.53
Sodium valproate 200mg/5ml oral solution sugar free,2021-07,8.96
Sodium valproate 200mg/5ml oral solution sugar free,2021-10,8.71
Sodium valproate 200mg/5ml oral solution sugar free,2022-01,7.78
Sodium valproate 200mg/5ml oral solution sugar free,2022-04,7.78
Sodium valproate 200mg/5ml oral solution sugar free,2022-07,8.32
Sodium valproate 200mg/5ml oral solution sugar free,2022-10,8.65
Sodium valproate 200mg/5ml oral solution sugar free,2022-12,9.03
Sodium valproate 200mg/5ml oral solution sugar free,2023-01,8.39
Sodium valproate 200mg/5ml oral solution sugar free,2023-04,8.24
Sodium valproate 200mg/5ml oral solution sugar free,2023-07,7.55
Sodium valproate 200mg/5ml oral solution sugar free,2023-10,7.56
Sodium valproate 200mg/5ml oral solution sugar free,2024-01,7.18
Sodium valproate 200mg/5ml oral solution sugar free,2024-04,7.52
Sodium valproate 200mg/5ml oral solution sugar free,2024-07,7.18
Sodium valproate 200mg/5ml oral solution sugar free,2024-08,7.29
Sodium valproate 200mg/5ml oral solution sugar free,2024-09,7.29
Sodium valproate 200mg/5ml oral solution sugar free,2024-10,8.55
Sodium valproate 200mg/5ml oral solution sugar free,2025-01,10.51
Sodium valproate 500mg gastro-resistant tablets,2021-01,15.81
Sodium valproate 500mg gastro-resistant tablets,2021-04,17.74
Sodium valproate 500mg gastro-resistant tablets,2021-07,14.34
Sodium valproate 500mg gastro-resistant tablets,2021-10,13.66
Sodium valproate 500mg gastro-resistant tablets,2022-01,11.94
Sodium valproate 500mg gastro-resistant tablets,2022-04,12.0
Sodium valproate 500mg gastro-resistant tablets,2022-07,12.9
Sodium valproate 500mg gastro-resistant tablets,2022-10,13.37
Sodium valproate 500mg gastro-resistant tablets,2022-12,13.98
Sodium valproate 500mg gastro-resistant tablets,2023-01,12.91
Sodium valproate 500mg gastro-resistant tablets,2023-04,12.78
Sodium valproate 500mg gastro-resistant tablets,2023-07,11.93
Sodium valproate 500mg gastro-resistant tablets,2023-10,11.83
Sodium valproate 500mg gastro-resistant tablets,2024-01,5.54
Sodium valproate 500mg gastro-resistant tablets,2024-04,5.73
Sodium valproate 500mg gastro-resistant tablets,2024-07,5.61
Sodium valproate 500mg gastro-resistant tablets,2024-08,5.66
Sodium valproate 500mg gastro-resistant tablets,2024-09,5.66
Sodium valproate 500mg gastro-resistant tablets,2024-10,6.06
Sodium valproate 500mg gastro-resistant tablets,2025-01,5.58
Sodium valproate 500mg gastro-resistant tablets,2025-04,5.95
Sodium valproate 500mg gastro-resistant tablets,2025-07,5.75
Sodium valproate 500mg gastro-resistant tablets,2025-09,5.75
Sodium valproate 500mg gastro-resistant tablets,2025-10,5.38
Solifenacin 10mg tablets,2021-01,2.47
Solifenacin 10mg tablets,2021-04,2.22
Solifenacin 10mg tablets,2021-07,1.62
Solifenacin 10mg tablets,2021-10,1.33
Solifenacin 10mg tablets,2022-01,1.19
Solifenacin 10mg tablets,2022-04,1.24
Solifenacin 10mg tablets,2022-07,1.74
Solifenacin 10mg tablets,2022-10,3.56
Solifenacin 10mg tablets,2022-12,3.71
Solifenacin 10mg tablets,2023-01,2.33
Solifenacin 10mg tablets,2023-04,1.93
Solifenacin 10mg tablets,2023-07,1.81
Solifenacin 10mg tablets,2023-10,1.75
Solifenacin 10mg tablets,2024-01,1.69
Solifenacin 10mg tablets,2024-04,1.58
Solifenacin 10mg tablets,2024-07,1.68
Solifenacin 10mg tablets,2024-08,1.57
Solifenacin 10mg tablets,2024-09,1.57
Solifenacin 10mg tablets,2024-10,1.43
Solifenacin 10mg tablets,2025-01,1.4
Solifenacin 10mg tablets,2025-04,1.41
Solifenacin 10mg tablets,2025-07,1.29
Solifenacin 10mg tablets,2025-09,1.29
Solifenacin 10mg tablets,2025-10,1.23
Solifenacin 10mg tablets,2026-01,1.01
Solifenacin 5mg tablets,2021-01,2.25
Solifenacin 5mg tablets,2021-04,2.01
Solifenacin 5mg tablets,2021-07,1.51
Solifenacin 5mg tablets,2021-10,1.41
Solifenacin 5mg tablets,2022-01,1.23
Solifenacin 5mg tablets,2022-04,1.22
Solifenacin 5mg tablets,2022-07,1.64
Solifenacin 5mg tablets,2022-10,3.04
Solifenacin 5mg tablets,2022-12,3.17
Solifenacin 5mg tablets,2023-01,2.37
Solifenacin 5mg tablets,2023-04,1.94
Solifenacin 5mg tablets,2023-07,1.65
Solifenacin 5mg tablets,2023-10,1.52
Solifenacin 5mg tablets,2024-01,1.46
Solifenacin 5mg tablets,2024-04,1.37
Solifenacin 5mg tablets,2024-07,1.42
Solifenacin 5mg tablets,2024-08,1.31
Solifenacin 5mg tablets,2024-09,1.31
Solifenacin 5mg tablets,2024-10,1.25
Solifenacin 5mg tablets,2025-01,1.27
Solifenacin 5mg tablets,2025-04,1.18
Solifenacin 5mg tablets,2025-07,1.07
Solifenacin 5mg tablets,2025-09,1.07
Solifenacin 5mg tablets,2025-10,1.0
Solifenacin 5mg tablets,2026-01,0.84
Sotalol 40mg tablets,2021-01,1.34
Sotalol 40mg tablets,2021-04,1.4
Sotalol 40mg tablets,2021-07,1.24
Sotalol 40mg tablets,2021-10,1.16
Sotalol 40mg tablets,2022-01,1.01
Sotalol 40mg tablets,2022-04,1.01
Sotalol 40mg tablets,2022-07,0.96
Sotalol 40mg tablets,2022-10,0.94
Sotalol 40mg tablets,2022-12,0.96
Sotalol 40mg tablets,2023-01,0.98
Sotalol 40mg tablets,2023-04,0.96
Sotalol 40mg tablets,2023-07,0.91
Sotalol 40mg tablets,2023-10,0.86
Sotalol 40mg tablets,2024-01,0.85
Sotalol 40mg tablets,2024-04,0.92
Sotalol 40mg tablets,2024-07,1.1
Sotalol 40mg tablets,2024-08,0.97
Sotalol 40mg tablets,2024-09,0.97
Sotalol 40mg tablets,2024-10,0.89
Sotalol 40mg tablets,2025-01,0.93
Sotalol 40mg tablets,2025-04,0.94
Sotalol 40mg tablets,2025-07,0.86
Sotalol 40mg tablets,2025-09,0.86
Sotalol 40mg tablets,2025-10,0.8
Sotalol 40mg tablets,2026-01,0.75
Sotalol 80mg tablets,2021-01,1.52
Sotalol 80mg tablets,2021-04,1.7
Sotalol 80mg tablets,2021-07,1.5
Sotalol 80mg tablets,2021-10,1.36
Sotalol 80mg tablets,2022-01,1.1
Sotalol 80mg tablets,2022-04,1.09
Sotalol 80mg tablets,2022-07,1.04
Sotalol 80mg tablets,2022-10,1.08
Sotalol 80mg tablets,2022-12,1.11
Sotalol 80mg tablets,2023-01,1.04
Sotalol 80mg tablets,2023-04,1.08
Sotalol 80mg tablets,2023-07,1.0
Sotalol 80mg tablets,2023-10,0.96
Sotalol 80mg tablets,2024-01,0.93
Sotalol 80mg tablets,2024-04,1.0
Sotalol 80mg tablets,2024-07,1.17
Sotalol 80mg tablets,2024-08,1.05
Sotalol 80mg tablets,2024-09,1.05
